,_step,env_step,episode,episode_reward,time,eval_total_time,frame,env,seed,name
3,696,30000,0,27.16119094192203,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
4,868,35000,0,37.67571433647945,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
5,1040,40000,0,18.321779405177402,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
6,1212,45000,0,27.23238994280258,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
7,1384,50000,0,23.012222211102944,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
8,1556,55000,0,30.737202727807635,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
9,1728,60000,0,28.363932653634055,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
10,1900,65000,0,45.69498255232162,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
11,2072,70000,0,33.517864023091775,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
12,2244,75000,0,60.63787371337288,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
13,2416,80000,0,37.63791561671856,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
14,2588,85000,0,65.27027451714369,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
15,2760,90000,0,30.133904654733225,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
16,2932,95000,0,39.06508708658255,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
17,3104,100000,0,83.21214851144363,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
18,3276,105000,0,20.23963218955911,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
19,3448,110000,0,40.764239740010716,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
20,3620,115000,0,35.87406923842221,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
21,3792,120000,0,41.626526800212446,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
22,3964,125000,0,20.245415367603883,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
23,4136,130000,0,28.423547275293295,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
24,4308,135000,0,23.688409046776073,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
25,4480,140000,0,74.63411678461536,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
26,4652,145000,0,82.41369948942199,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
27,4824,150000,0,108.65480751635957,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
28,4996,155000,0,73.37913244251004,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
29,5168,160000,0,72.17573593354973,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
30,5340,165000,0,87.17010898120886,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
31,5512,170000,0,115.84400708483204,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
32,5684,175000,0,187.12273618455816,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
33,5856,180000,0,129.71743101164614,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
34,6028,185000,0,136.31382348707723,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
35,6200,190000,0,136.38866486835468,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
36,6372,195000,0,105.56402276847487,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
37,6544,200000,0,83.96967329698397,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
38,6716,205000,0,174.02206273487437,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
39,6888,210000,0,98.64437787005666,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
40,7060,215000,0,188.95639416217915,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
41,7232,220000,0,167.0921355937341,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
42,7404,225000,0,136.72327734491165,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
43,7576,230000,0,119.65987110065791,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
44,7748,235000,0,205.56310455291379,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
45,7920,240000,0,188.78722268521176,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
46,8092,245000,0,176.37817348722325,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
47,8264,250000,0,171.11321786696703,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
48,8436,255000,0,170.387896369329,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
49,8608,260000,0,324.8066120111407,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
50,8780,265000,0,178.70329561677144,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
51,8952,270000,0,237.7276242892918,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
52,9124,275000,0,159.2830610178905,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
53,9296,280000,0,288.6836999834697,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
54,9468,285000,0,231.7726472436067,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
55,9640,290000,0,231.22036725032035,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
56,9812,295000,0,261.8677415301733,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
57,9984,300000,0,203.80276655996772,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
58,10156,305000,0,306.2581200620234,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
59,10328,310000,0,315.1545404537096,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
60,10500,315000,0,343.24829220860096,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
61,10672,320000,0,277.4176950187888,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
62,10844,325000,0,318.64065865263547,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
63,11016,330000,0,272.06613439939207,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
64,11188,335000,0,294.2205866803791,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
65,11360,340000,0,259.37581745080706,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
66,11532,345000,0,267.0740668483122,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
67,11704,350000,0,325.5775579114276,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
68,11876,355000,0,285.1600136599979,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
69,12048,360000,0,265.918667267999,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
70,12220,365000,0,336.26742490112406,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
71,12392,370000,0,214.9065272122386,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
72,12564,375000,0,257.4181071926298,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
73,12736,380000,0,387.50765856029847,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
74,12908,385000,0,236.28898672813938,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
75,13080,390000,0,362.5629936931171,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
76,13252,395000,0,389.92274578335685,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
77,13424,400000,0,280.29667620074906,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
78,13596,405000,0,319.0708316236901,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
79,13768,410000,0,195.76120192530144,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
80,13940,415000,0,188.00934152995964,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
81,14112,420000,0,321.7902669157713,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
82,14284,425000,0,384.84899563746285,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
83,14456,430000,0,333.7950209688467,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
84,14628,435000,0,295.0439321045516,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
85,14800,440000,0,302.1355097933164,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
86,14972,445000,0,319.2975863557899,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
87,15144,450000,0,328.11468733094307,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
88,15316,455000,0,388.28746740287187,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
89,15488,460000,0,293.8497004009392,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
90,15660,465000,0,337.7906229660618,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
91,15832,470000,0,380.0448999327244,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
92,16004,475000,0,331.8423643909757,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
93,16176,480000,0,284.9375651764853,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
94,16348,485000,0,306.55786097470343,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
95,16520,490000,0,386.0353083021618,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
96,16692,495000,0,366.75113333459933,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
97,16864,500000,0,401.7940962593312,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
98,17036,505000,0,331.29243752999537,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
99,17208,510000,0,460.85977084541065,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
100,17380,515000,0,345.75091613764437,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
101,17552,520000,0,469.04836493575283,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
102,17724,525000,0,436.1968197130386,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
103,17896,530000,0,461.9995427339959,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
104,18068,535000,0,415.4477070403953,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
105,18240,540000,0,390.7575848776347,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
106,18412,545000,0,413.332305861027,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
107,18584,550000,0,305.971472134151,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
108,18756,555000,0,341.18877298598767,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
109,18928,560000,0,396.9696523228634,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
110,19100,565000,0,517.8119654665489,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
111,19272,570000,0,314.7202019146282,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
112,19444,575000,0,492.8477426617711,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
113,19616,580000,0,458.0878900212541,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
114,19788,585000,0,392.01037109246164,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
115,19960,590000,0,443.70645420805266,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
116,20132,595000,0,433.1742663766703,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
117,20304,600000,0,446.4333738406406,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
118,20476,605000,0,412.1629731607033,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
119,20648,610000,0,384.73270781096545,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
120,20820,615000,0,253.319424477052,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
121,20992,620000,0,396.94796259174194,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
122,21164,625000,0,444.2565466344355,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
123,21336,630000,0,492.1961375438814,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
124,21508,635000,0,455.10720333492344,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
125,21680,640000,0,490.9461266993565,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
126,21852,645000,0,482.70549820623364,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
127,22024,650000,0,344.7491798071425,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
128,22196,655000,0,337.4275141720291,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
129,22368,660000,0,478.40483818686573,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
130,22540,665000,0,356.56479138226825,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
131,22712,670000,0,411.48303167589694,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
132,22884,675000,0,576.9060779313552,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
133,23056,680000,0,451.79439890827734,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
134,23228,685000,0,440.1874635267362,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
135,23400,690000,0,419.9678205049976,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
136,23572,695000,0,305.72803791001166,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
137,23744,700000,0,378.26493069065583,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
138,23916,705000,0,402.4052753263569,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
139,24088,710000,0,421.7183404189009,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
140,24260,715000,0,246.0143554744199,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
141,24432,720000,0,286.62658270116447,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
142,24604,725000,0,380.62380380988344,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
143,24776,730000,0,480.8780780956534,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
144,24948,735000,0,363.4819082949734,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
145,25120,740000,0,461.9157146522046,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
146,25292,745000,0,461.16288282247035,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
147,25464,750000,0,583.8520009444215,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
148,25636,755000,0,437.75659501939606,0,0,0,acrobot-swingup,1,iFSQ-RL+rec
0,180,15000,0,13.494494465609531,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
1,352,20000,0,27.594381478524905,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
2,524,25000,0,7.4666140460562245,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
3,696,30000,0,43.45177554511288,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
4,868,35000,0,33.65532856846134,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
5,1040,40000,0,15.565405955701081,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
6,1212,45000,0,16.42275601075628,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
7,1384,50000,0,15.621714134268402,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
8,1556,55000,0,49.44838003900204,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
9,1728,60000,0,35.21571275503458,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
10,1900,65000,0,43.98129496675293,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
11,2072,70000,0,53.00628239293496,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
12,2244,75000,0,95.36065423588548,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
13,2416,80000,0,89.38026099808293,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
14,2588,85000,0,102.91493586560793,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
15,2760,90000,0,97.38887844686865,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
16,2932,95000,0,62.18913565633007,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
17,3104,100000,0,111.90077576180268,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
18,3276,105000,0,92.47884931584309,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
19,3448,110000,0,148.9080127550558,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
20,3620,115000,0,80.1615815907759,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
21,3792,120000,0,85.18057930201203,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
22,3964,125000,0,181.37026200048223,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
23,4136,130000,0,139.50591943108344,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
24,4308,135000,0,123.60511776269178,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
25,4480,140000,0,120.43869465825631,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
26,4652,145000,0,186.93718536742307,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
27,4824,150000,0,85.10119002806728,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
28,4996,155000,0,87.56739433451887,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
29,5168,160000,0,293.5017741555545,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
30,5340,165000,0,228.8224533500524,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
31,5512,170000,0,122.4358844616147,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
32,5684,175000,0,202.70257207776297,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
33,5856,180000,0,198.78057545492132,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
34,6028,185000,0,252.97785574752166,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
35,6200,190000,0,262.603063618928,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
36,6372,195000,0,179.10371733687833,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
37,6544,200000,0,68.40743552383235,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
38,6716,205000,0,304.2604840300196,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
39,6888,210000,0,233.44546025304908,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
40,7060,215000,0,303.9178570239039,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
41,7232,220000,0,264.6935325553037,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
42,7404,225000,0,326.74208068350947,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
43,7576,230000,0,212.19522801569397,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
44,7748,235000,0,309.46366813062457,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
45,7920,240000,0,335.0161047232408,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
46,8092,245000,0,329.9460816660234,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
47,8264,250000,0,292.1018775323896,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
48,8436,255000,0,250.96470498647037,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
49,8608,260000,0,248.55892525761283,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
50,8780,265000,0,272.4564263515152,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
51,8952,270000,0,310.4615750881083,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
52,9124,275000,0,262.85719169588594,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
53,9296,280000,0,281.1867213624752,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
54,9468,285000,0,369.47366592653594,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
55,9640,290000,0,276.56563566091256,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
56,9812,295000,0,316.2037773648549,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
57,9984,300000,0,324.57776367645727,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
58,10156,305000,0,279.6879658075058,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
59,10328,310000,0,295.5383293493174,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
60,10500,315000,0,224.003728223409,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
61,10672,320000,0,365.9475689837527,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
62,10844,325000,0,306.576276059106,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
63,11016,330000,0,395.8692221485863,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
64,11188,335000,0,265.0808707697606,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
65,11360,340000,0,369.9091524762781,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
66,11532,345000,0,377.33147671588824,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
67,11704,350000,0,378.86115087868404,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
68,11876,355000,0,246.43354277415506,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
69,12048,360000,0,434.535006493496,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
70,12220,365000,0,264.9613161476204,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
71,12392,370000,0,411.91104544598056,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
72,12564,375000,0,366.67261053414694,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
73,12736,380000,0,343.02099490211947,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
74,12908,385000,0,429.06189179421716,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
75,13080,390000,0,359.480984702291,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
76,13252,395000,0,298.1857605832,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
77,13424,400000,0,345.2247455358264,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
78,13596,405000,0,426.757795616739,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
79,13768,410000,0,347.5906686028351,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
80,13940,415000,0,265.0667445208284,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
81,14112,420000,0,420.606577050719,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
82,14284,425000,0,361.87456911095643,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
83,14456,430000,0,275.6311752985378,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
84,14628,435000,0,348.0659723594886,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
85,14800,440000,0,357.5100718974172,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
86,14972,445000,0,263.0289840456427,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
87,15144,450000,0,361.355533038165,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
88,15316,455000,0,383.69521043493233,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
89,15488,460000,0,357.7599143626822,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
90,15660,465000,0,379.3341553448439,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
91,15832,470000,0,307.58583823404695,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
92,16004,475000,0,361.67054354939444,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
93,16176,480000,0,397.3467767419897,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
94,16348,485000,0,338.3775723623705,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
95,16520,490000,0,347.0528515474971,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
96,16692,495000,0,333.92370085907294,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
97,16864,500000,0,387.36913801491335,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
98,17036,505000,0,354.84490624548323,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
99,17208,510000,0,417.7146426769867,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
100,17380,515000,0,376.3180787431908,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
101,17552,520000,0,366.41161706757487,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
102,17724,525000,0,400.49428292338115,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
103,17896,530000,0,427.0939565285968,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
104,18068,535000,0,420.16997215506063,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
105,18240,540000,0,250.4686876610182,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
106,18412,545000,0,376.4531867440839,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
107,18584,550000,0,431.1499725601141,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
108,18756,555000,0,379.3072485673477,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
109,18928,560000,0,470.5083314841237,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
110,19100,565000,0,371.4238408771348,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
111,19272,570000,0,372.2485134062586,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
112,19444,575000,0,360.7282630561768,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
113,19616,580000,0,457.3066700586834,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
114,19788,585000,0,385.6259337382756,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
115,19960,590000,0,450.0111149677884,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
116,20132,595000,0,410.63961913003186,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
117,20304,600000,0,404.20890540101266,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
118,20476,605000,0,394.64315103796446,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
119,20648,610000,0,365.9785003044286,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
120,20820,615000,0,444.2699980724341,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
121,20992,620000,0,283.8568841153842,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
122,21164,625000,0,365.0555242541927,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
123,21336,630000,0,449.1976988401178,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
124,21508,635000,0,364.31997350890873,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
125,21680,640000,0,457.0911292126655,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
126,21852,645000,0,439.5685728567154,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
127,22024,650000,0,446.2832250013336,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
128,22196,655000,0,444.93016773677255,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
129,22368,660000,0,248.98704677501482,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
130,22540,665000,0,401.6369611048827,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
131,22712,670000,0,336.9118927440187,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
132,22884,675000,0,487.3679317371392,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
133,23056,680000,0,490.25660108316663,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
134,23228,685000,0,381.4243539012526,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
135,23400,690000,0,364.7580108830212,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
136,23572,695000,0,405.084309062646,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
137,23744,700000,0,422.36527664148645,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
138,23916,705000,0,270.4918527313455,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
139,24088,710000,0,361.6041607870575,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
140,24260,715000,0,532.9468672160222,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
141,24432,720000,0,376.8191608384624,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
142,24604,725000,0,400.01205069514765,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
143,24776,730000,0,290.21672128141114,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
144,24948,735000,0,367.1087911801436,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
145,25120,740000,0,426.64986419201597,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
146,25292,745000,0,350.5595889181857,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
147,25464,750000,0,439.94995158612664,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
148,25636,755000,0,410.70733133008144,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
149,25808,760000,0,483.05060137806834,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
150,25980,765000,0,455.4293147445811,0,0,0,acrobot-swingup,2,iFSQ-RL+rec
